call_trace_v6,fs,O1,32,goal,Passed,1.14
call_trace_v6,fs,O1,32,nongoal,Failed,1.48
call_trace_v6,fs,O1,64,goal,Passed,1.34
call_trace_v6,fs,O1,64,nongoal,Failed,1.54
call_trace_v6,fs,O2,32,goal,Passed,1.12
call_trace_v6,fs,O2,32,nongoal,Failed,1.35
call_trace_v6,fs,O2,64,goal,Passed,1.43
call_trace_v6,fs,O2,64,nongoal,Passed,1.35
call_trace_v6,sp,O0,32,goal,Passed,1.8
call_trace_v6,sp,O0,32,nongoal,Passed,1.92
call_trace_v6,sp,O0,64,goal,Passed,1.81
call_trace_v6,sp,O0,64,nongoal,Passed,2.31
call_trace_v6,sp,O1,32,goal,Passed,1.37
call_trace_v6,sp,O1,32,nongoal,Passed,1.97
call_trace_v6,sp,O1,64,goal,Passed,1.79
call_trace_v6,sp,O1,64,nongoal,Passed,2.48
call_trace_v6,sp,O2,32,goal,Passed,2.2
call_trace_v6,sp,O2,32,nongoal,Passed,1.55
call_trace_v6,sp,O2,64,goal,Passed,1.95
call_trace_v6,sp,O2,64,nongoal,Passed,1.77
call_trace_v6,wp,O0,32,goal,Passed,1.7
call_trace_v6,wp,O0,32,nongoal,Passed,1.53
call_trace_v6,wp,O0,64,goal,Passed,1.78
call_trace_v6,wp,O0,64,nongoal,Passed,1.76
call_trace_v6,wp,O1,32,goal,Passed,1.41
call_trace_v6,wp,O1,32,nongoal,Passed,1.36
call_trace_v6,wp,O1,64,goal,Passed,1.38
call_trace_v6,wp,O1,64,nongoal,Passed,1.68
call_trace_v6,wp,O2,32,goal,Passed,1.44
call_trace_v6,wp,O2,32,nongoal,Passed,1.24
call_trace_v6,wp,O2,64,goal,Passed,1.56
call_trace_v6,wp,O2,64,nongoal,Failed,1.36
compound_condition_param_v1,fs,O0,32,goal,Passed,1.26
compound_condition_param_v1,fs,O0,32,nongoal,Passed,1.36
compound_condition_param_v1,fs,O0,64,goal,Passed,1.77
compound_condition_param_v1,fs,O0,64,nongoal,Passed,1.55
compound_condition_param_v1,fs,O1,32,goal,Passed,1.27
compound_condition_param_v1,fs,O1,32,nongoal,Passed,1.09
compound_condition_param_v1,fs,O1,64,goal,Passed,1.24
compound_condition_param_v1,fs,O1,64,nongoal,Passed,1.31
compound_condition_param_v1,fs,O2,32,goal,Passed,1.37
compound_condition_param_v1,fs,O2,32,nongoal,Passed,1.29
compound_condition_param_v1,fs,O2,64,goal,Passed,1.36
compound_condition_param_v1,fs,O2,64,nongoal,Passed,1.31
compound_condition_param_v1,sp,O0,32,goal,Passed,1.78
compound_condition_param_v1,sp,O0,32,nongoal,Passed,2.01
compound_condition_param_v1,sp,O0,64,goal,Passed,2.16
compound_condition_param_v1,sp,O0,64,nongoal,Passed,2.41
compound_condition_param_v1,sp,O1,32,goal,Passed,1.48
compound_condition_param_v1,sp,O1,32,nongoal,Passed,1.74
compound_condition_param_v1,sp,O1,64,goal,Passed,1.74
compound_condition_param_v1,sp,O1,64,nongoal,Passed,1.95
compound_condition_param_v1,sp,O2,32,goal,Passed,1.52
compound_condition_param_v1,sp,O2,32,nongoal,Passed,2.14
compound_condition_param_v1,sp,O2,64,goal,Passed,1.54
compound_condition_param_v1,sp,O2,64,nongoal,Passed,1.97
compound_condition_param_v1,wp,O0,32,goal,Passed,1.37
compound_condition_param_v1,wp,O0,32,nongoal,Passed,1.52
compound_condition_param_v1,wp,O0,64,goal,Passed,2.14
compound_condition_param_v1,wp,O0,64,nongoal,Passed,2.01
compound_condition_param_v1,wp,O1,32,goal,Passed,1.23
compound_condition_param_v1,wp,O1,32,nongoal,Passed,1.25
compound_condition_param_v1,wp,O1,64,goal,Passed,1.55
compound_condition_param_v1,wp,O1,64,nongoal,Passed,1.74
compound_condition_param_v1,wp,O2,32,goal,Passed,1.47
compound_condition_param_v1,wp,O2,32,nongoal,Passed,1.35
compound_condition_param_v1,wp,O2,64,goal,Passed,1.37
compound_condition_param_v1,wp,O2,64,nongoal,Passed,1.48
